1	sp	0.0125	0.2525
2	PLEASE	0.2525	0.5625
3	CALL	0.5625	0.7825
4	STELLA	0.7825	1.1725
5	sp	1.1725	1.4625
6	ASK	1.4625	1.7625
7	HER	1.7625	1.8825
8	TO	1.8825	2.0225
9	BRING	2.0225	2.3025
10	THESE	2.3025	2.7125
11	sp	2.7125	2.7625
12	THINGS	2.7625	3.2925
13	sp	3.2925	3.5425
14	WITH	3.5425	3.8025
15	HER	3.8025	3.9625
16	FROM	3.9625	4.3225
17	THE	4.3225	4.4025
18	STORE	4.4025	4.8125
19	sp	4.8125	5.0425
20	SIX	5.0425	5.4225
21	SPOONS	5.4225	5.8925
22	OF	5.8925	6.0125
23	FRESH	6.0125	6.3825
24	SNOW	6.3825	6.6925
25	PEAS	6.6925	7.2125
26	sp	7.2125	7.4625
27	FIVE	7.4625	7.7225
28	sp	7.7225	7.8725
29	THICK	7.8725	8.1625
30	SLABS	8.1625	8.6825
31	OF	8.6825	8.8825
32	sp	8.8825	9.0125
33	BLUE	9.0125	9.2225
34	sp	9.2225	9.2725
35	CHEESE	9.2725	9.7125
36	sp	9.7125	9.8725
37	AND	9.8725	10.0925
38	MAYBE	10.0925	10.3525
39	A	10.3525	10.4525
40	SNACK	10.4525	10.7725
41	sp	10.7725	10.8125
42	FOR	10.8125	10.9225
43	HER	10.9225	11.0525
44	BROTHER	11.0525	11.4225
45	BOB	11.4225	11.7525
46	sp	11.7525	12.4225
47	WE	12.4225	12.6125
48	ALSO	12.6125	12.8925
49	NEED	12.8925	13.0925
50	A	13.0925	13.1525
51	SMALL	13.1525	13.4525
52	PLASTIC	13.4525	13.9425
53	SNAKE	13.9425	14.4325
54	sp	14.4325	14.6825
55	AND	14.6825	14.8525
56	A	14.8525	14.9225
57	BIG	14.9225	15.1725
58	sp	15.1725	15.2025
59	TOY	15.2025	15.4525
60	FROG	15.4525	15.8525
61	FOR	15.8525	16.0525
62	THE	16.0525	16.1325
63	KIDS	16.1325	16.7025
64	sp	16.7025	17.1525
65	SHE	17.1525	17.3125
66	CAN	17.3125	17.5025
67	SCOOP	17.5025	18.0125
68	sp	18.0125	18.0725
69	THESE	18.0725	18.3825
70	sp	18.3825	18.4125
71	THINGS	18.4125	18.8025
72	INTO	18.8025	19.0525
73	THREE	19.0525	19.4625
74	RED	19.4625	19.7225
75	BAGS	19.7225	20.1725
76	sp	20.1725	20.3925
77	AND	20.3925	20.5825
78	WE	20.5825	20.6925
79	WILL	20.6925	20.8725
80	GO	20.8725	21.1125
81	MEET	21.1125	21.4725
82	HER	21.4725	21.7525
83	sp	21.7525	22.0825
84	WEDNESDAY	22.0825	22.7525
85	sp	22.7525	22.8825
86	AT	22.8825	23.0525
87	THE	23.0525	23.1625
88	TRAIN	23.1625	23.5625
89	STATION	23.5625	24.0525
90	sp	24.0525	24.1625
