1	sp	0.0125	0.8625
2	PLEASE	0.8625	1.3925
3	CALL	1.3925	1.6925
4	STELLA	1.6925	2.1225
5	sp	2.1225	2.7225
6	ASK	2.7225	3.0025
7	sp	3.0025	3.0325
8	HER	3.0325	3.3025
9	TO	3.3025	3.5825
10	BRING	3.5825	3.9325
11	sp	3.9325	4.0225
12	THESE	4.0225	4.3925
13	THINGS	4.3925	4.8925
14	sp	4.8925	5.0225
15	WITH	5.0225	5.2825
16	sp	5.2825	5.3625
17	HER	5.3625	5.8825
18	sp	5.8825	5.9425
19	FROM	5.9425	6.2825
20	THE	6.2825	6.4725
21	STORE	6.4725	6.8825
22	sp	6.8825	7.5825
23	SIX	7.5825	8.0025
24	SPOONS	8.0025	8.4925
25	OF	8.4925	8.6625
26	sp	8.6625	8.8425
27	FRESH	8.8425	9.1825
28	sp	9.1825	9.2525
29	SNOW	9.2525	9.7025
30	PEAS	9.7025	10.1825
31	sp	10.1825	10.6825
32	FIVE	10.6825	11.0225
33	sp	11.0225	11.1925
34	THICK	11.1925	11.4425
35	SLABS	11.4425	11.9925
36	OF	11.9925	12.1525
37	sp	12.1525	12.2525
38	BLUE	12.2525	12.5525
39	CHEESE	12.5525	13.1625
40	sp	13.1625	15.5625
41	AND	15.5625	16.0125
42	sp	16.0125	18.0725
43	MAYBE	18.0725	18.7825
44	sp	18.7825	18.8225
45	A	18.8225	18.8825
46	SNACK	18.8825	19.4025
47	sp	19.4025	19.4525
48	FOR	19.4525	19.7725
49	HER	19.7725	20.2025
50	BROTHER	20.2025	20.6325
51	BOB	20.6325	20.9525
52	sp	20.9525	21.5825
53	WE	21.5825	21.7525
54	ALSO	21.7525	22.1325
55	NEED	22.1325	22.4125
56	A	22.4125	22.4825
57	SMALL	22.4825	22.9325
58	PLASTIC	22.9325	23.5725
59	SNAKE	23.5725	24.1425
60	sp	24.1425	24.2625
61	AND	24.2625	24.4925
62	A	24.4925	24.5725
63	sp	24.5725	24.6725
64	BIG	24.6725	24.9625
65	sp	24.9625	25.0525
66	TOY	25.0525	25.3925
67	FROG	25.3925	25.8925
68	sp	25.8925	26.1125
69	FOR	26.1125	26.3325
70	THE	26.3325	26.4925
71	KIDS	26.4925	26.7725
72	sp	26.7725	27.4525
73	SHE	27.4525	27.7325
74	CAN	27.7325	27.9425
75	SCOOP	27.9425	28.4125
76	sp	28.4125	28.5025
77	THESE	28.5025	28.8925
78	THINGS	28.8925	29.2225
79	sp	29.2225	29.2725
80	INTO	29.2725	29.7125
81	sp	29.7125	29.7525
82	THREE	29.7525	30.2425
83	RED	30.2425	30.5225
84	sp	30.5225	30.6425
85	BAGS	30.6425	30.9525
86	sp	30.9525	31.7525
87	AND	31.7525	32.0225
88	WE	32.0225	32.2525
89	WILL	32.2525	32.4525
90	GO	32.4525	32.7025
91	MEET	32.7025	33.0925
92	sp	33.0925	33.1825
93	HER	33.1825	33.6025
94	WEDNESDAY	33.6025	34.3525
95	sp	34.3525	34.4625
96	AT	34.4625	34.6925
97	sp	34.6925	34.8025
98	THE	34.8025	34.9325
99	sp	34.9325	35.0225
100	TRAIN	35.0225	35.5025
101	STATION	35.5025	36.1425
102	sp	36.1425	37.4225
