1	sp	0.0125	0.1525
2	PLEASE	0.1525	0.4825
3	CALL	0.4825	0.7925
4	STELLA	0.7925	1.3225
5	sp	1.3225	1.9025
6	ASK	1.9025	2.2825
7	HER	2.2825	2.3725
8	TO	2.3725	2.4925
9	BRING	2.4925	2.8225
10	THESE	2.8225	3.0225
11	THINGS	3.0225	3.5125
12	WITH	3.5125	3.7125
13	HER	3.7125	3.8925
14	FROM	3.8925	4.2225
15	THE	4.2225	4.3025
16	STORE	4.3025	4.7625
17	sp	4.7625	5.4025
18	SIX	5.4025	5.7925
19	SPOONS	5.7925	6.2525
20	OF	6.2525	6.3825
21	FRESH	6.3825	6.8725
22	sp	6.8725	6.9725
23	SNOW	6.9725	7.4225
24	PEAS	7.4225	7.8225
25	sp	7.8225	8.2225
26	FIVE	8.2225	8.5425
27	sp	8.5425	8.7525
28	THICK	8.7525	9.0925
29	SLABS	9.0925	9.6825
30	OF	9.6825	9.8125
31	sp	9.8125	9.9225
32	BLUE	9.9225	10.1225
33	CHEESE	10.1225	10.6325
34	sp	10.6325	11.1025
35	AND	11.1025	11.2825
36	MAYBE	11.2825	11.6325
37	A	11.6325	11.6825
38	SNACK	11.6825	12.2025
39	FOR	12.2025	12.4125
40	HER	12.4125	12.5625
41	BROTHER	12.5625	12.9525
42	BOB	12.9525	13.3925
43	sp	13.3925	14.0625
44	WE	14.0625	14.2225
45	ALSO	14.2225	14.5625
46	NEED	14.5625	14.8625
47	A	14.8625	14.9225
48	SMALL	14.9225	15.3525
49	PLASTIC	15.3525	15.8825
50	SNAKE	15.8825	16.4425
51	AND	16.4425	16.6725
52	A	16.6725	16.7025
53	BIG	16.7025	16.9625
54	sp	16.9625	17.0425
55	TOY	17.0425	17.3025
56	FROG	17.3025	17.8425
57	sp	17.8425	17.9425
58	FOR	17.9425	18.1425
59	THE	18.1425	18.2425
60	KIDS	18.2425	18.6525
61	sp	18.6525	19.5225
62	SHE	19.5225	19.7425
63	CAN	19.7425	19.9025
64	SCOOP	19.9025	20.2925
65	THESE	20.2925	20.5725
66	THINGS	20.5725	20.9925
67	INTO	20.9925	21.2725
68	THREE	21.2725	21.6325
69	RED	21.6325	21.8925
70	sp	21.8925	21.9925
71	BAGS	21.9925	22.5625
72	AND	22.5625	22.7325
73	WE	22.7325	22.8825
74	WILL	22.8825	23.0325
75	GO	23.0325	23.2225
76	MEET	23.2225	23.5225
77	HER	23.5225	23.6425
78	WEDNESDAY	23.6425	24.3325
79	sp	24.3325	24.3825
80	AT	24.3825	24.5625
81	THE	24.5625	24.6425
82	TRAIN	24.6425	24.9425
83	STATION	24.9425	25.4525
84	sp	25.4525	25.6525
