1	sp	0.0125	0.0525
2	PLEASE	0.0525	0.4225
3	CALL	0.4225	0.6025
4	STELLA	0.6025	1.2425
5	sp	1.2425	1.7225
6	ASK	1.7225	2.0825
7	HER	2.0825	2.2525
8	TO	2.2525	2.4925
9	BRING	2.4925	2.9325
10	THESE	2.9325	3.2825
11	THINGS	3.2825	3.6225
12	WITH	3.6225	3.8425
13	HER	3.8425	4.0325
14	FROM	4.0325	4.3925
15	THE	4.3925	4.5025
16	STORE	4.5025	4.9425
17	sp	4.9425	5.4925
18	SIX	5.4925	5.9525
19	SPOONS	5.9525	6.5425
20	OF	6.5425	6.6525
21	sp	6.6525	6.7525
22	FRESH	6.7525	7.0425
23	SNOW	7.0425	7.3925
24	PEAS	7.3925	8.0425
25	sp	8.0425	8.2725
26	FIVE	8.2725	8.6025
27	sp	8.6025	8.7025
28	THICK	8.7025	8.9325
29	SLABS	8.9325	9.4825
30	OF	9.4825	9.6125
31	sp	9.6125	9.7125
32	BLUE	9.7125	9.9125
33	CHEESE	9.9125	10.5025
34	sp	10.5025	10.7325
35	AND	10.7325	10.9225
36	MAYBE	10.9225	11.2725
37	A	11.2725	11.3925
38	SNACK	11.3925	11.8525
39	sp	11.8525	11.9125
40	FOR	11.9125	12.0525
41	HER	12.0525	12.2025
42	sp	12.2025	12.2625
43	BROTHER	12.2625	12.6325
44	BOB	12.6325	12.9925
45	sp	12.9925	13.7825
46	WE	13.7825	13.9125
47	ALSO	13.9125	14.2525
48	NEED	14.2525	14.5025
49	A	14.5025	14.5825
50	SMALL	14.5825	14.9425
51	PLASTIC	14.9425	15.5325
52	SNAKE	15.5325	15.9425
53	sp	15.9425	16.2125
54	AND	16.2125	16.4725
55	A	16.4725	16.5425
56	BIG	16.5425	16.7925
57	sp	16.7925	16.9425
58	TOY	16.9425	17.2425
59	FROG	17.2425	17.6825
60	sp	17.6825	17.7325
61	FOR	17.7325	17.9525
62	THE	17.9525	18.0325
63	KIDS	18.0325	18.6425
64	sp	18.6425	19.1725
65	SHE	19.1725	19.3725
66	CAN	19.3725	19.5725
67	SCOOP	19.5725	19.9425
68	sp	19.9425	20.0125
69	THESE	20.0125	20.3125
70	THINGS	20.3125	20.6025
71	INTO	20.6025	20.9225
72	THREE	20.9225	21.3925
73	sp	21.3925	21.5725
74	RED	21.5725	21.8825
75	sp	21.8825	21.9725
76	BAGS	21.9725	22.4625
77	sp	22.4625	22.6825
78	AND	22.6825	22.8425
79	WE	22.8425	23.0125
80	WILL	23.0125	23.2425
81	GO	23.2425	23.4525
82	MEET	23.4525	23.7125
83	HER	23.7125	23.9125
84	WEDNESDAY	23.9125	24.4225
85	AT	24.4225	24.6525
86	THE	24.6525	24.7625
87	TRAIN	24.7625	25.0525
88	STATION	25.0525	25.7025
89	sp	25.7025	26.0925
