1	sp	0.0125	0.2625
2	PLEASE	0.2625	0.5025
3	CALL	0.5025	0.7325
4	STELLA	0.7325	1.0725
5	ASK	1.0725	1.5125
6	HER	1.5125	1.5725
7	TO	1.5725	1.7025
8	BRING	1.7025	2.0025
9	THESE	2.0025	2.2425
10	THINGS	2.2425	2.6025
11	WITH	2.6025	2.7725
12	HER	2.7725	3.0125
13	sp	3.0125	3.4025
14	FROM	3.4025	3.5725
15	THE	3.5725	3.6325
16	STORE	3.6325	3.9325
17	SIX	3.9325	4.2525
18	SPOONS	4.2525	4.6225
19	OF	4.6225	4.6925
20	FRESH	4.6925	4.9625
21	SNOW	4.9625	5.2325
22	PEAS	5.2325	5.7125
23	sp	5.7125	6.0925
24	FIVE	6.0925	6.3625
25	THICK	6.3625	6.6325
26	SLABS	6.6325	7.0125
27	OF	7.0125	7.0725
28	sp	7.0725	7.1325
29	BLUE	7.1325	7.3025
30	CHEESE	7.3025	7.7625
31	AND	7.7625	7.9225
32	MAYBE	7.9225	8.1825
33	A	8.1825	8.2125
34	SNACK	8.2125	8.5825
35	FOR	8.5825	8.7025
36	HER	8.7025	9.2825
37	sp	9.2825	9.6025
38	BROTHER	9.6025	9.9025
39	BOB	9.9025	10.1525
40	sp	10.1525	10.6125
41	WE	10.6125	10.7125
42	ALSO	10.7125	10.9725
43	NEED	10.9725	11.1725
44	A	11.1725	11.2025
45	SMALL	11.2025	11.5325
46	PLASTIC	11.5325	11.9425
47	SNAKE	11.9425	12.3125
48	AND	12.3125	12.4325
49	A	12.4325	12.4825
50	BIG	12.4825	12.7025
51	TOY	12.7025	12.9625
52	FROG	12.9625	13.3125
53	FOR	13.3125	13.4825
54	THE	13.4825	13.6025
55	KIDS	13.6025	13.9825
56	sp	13.9825	14.2625
57	SHE	14.2625	14.4225
58	CAN	14.4225	14.6025
59	SCOOP	14.6025	14.9425
60	THESE	14.9425	15.1525
61	THINGS	15.1525	15.4725
62	INTO	15.4725	15.7125
63	THREE	15.7125	16.0025
64	RED	16.0025	16.2225
65	BAGS	16.2225	16.6225
66	AND	16.6225	16.7825
67	WE	16.7825	16.9025
68	WILL	16.9025	17.0425
69	GO	17.0425	17.1625
70	MEET	17.1625	17.4825
71	HER	17.4825	17.5725
72	WEDNESDAY	17.5725	18.0325
73	AT	18.0325	18.1625
74	THE	18.1625	18.2225
75	TRAIN	18.2225	18.4925
76	STATION	18.4925	19.1525
77	sp	19.1525	19.3625
