1	sp	0.0125	0.1825
2	PLEASE	0.1825	0.5925
3	CALL	0.5925	1.0125
4	STELLA	1.0125	1.8625
5	sp	1.8625	2.2325
6	ASK	2.2325	2.5025
7	HER	2.5025	2.7325
8	TO	2.7325	2.9325
9	BRING	2.9325	3.2625
10	THESE	3.2625	3.4925
11	sp	3.4925	3.5825
12	THINGS	3.5825	4.0125
13	sp	4.0125	4.3725
14	WITH	4.3725	4.5825
15	HER	4.5825	4.7925
16	FROM	4.7925	5.1925
17	THE	5.1925	5.3125
18	STORE	5.3125	5.7625
19	sp	5.7625	6.3225
20	SIX	6.3225	6.6125
21	SPOONS	6.6125	7.1825
22	OF	7.1825	7.3425
23	FRESH	7.3425	7.6025
24	SNOW	7.6025	7.9925
25	PEAS	7.9925	8.4825
26	sp	8.4825	8.9925
27	FIVE	8.9925	9.4225
28	THICK	9.4225	9.6625
29	SLABS	9.6625	10.1325
30	sp	10.1325	10.2525
31	OF	10.2525	10.5225
32	BLUE	10.5225	10.6925
33	CHEESE	10.6925	11.1325
34	sp	11.1325	11.7325
35	AND	11.7325	11.9125
36	MAYBE	11.9125	12.2925
37	sp	12.2925	12.3525
38	A	12.3525	12.3825
39	SNACK	12.3825	12.7625
40	sp	12.7625	12.8325
41	FOR	12.8325	13.0225
42	HER	13.0225	13.2125
43	BROTHER	13.2125	13.6025
44	BOB	13.6025	13.8825
45	sp	13.8825	14.5825
46	WE	14.5825	14.7425
47	ALSO	14.7425	15.1225
48	NEED	15.1225	15.4925
49	A	15.4925	15.5525
50	SMALL	15.5525	16.1325
51	PLASTIC	16.1325	16.7625
52	SNAKE	16.7625	17.1525
53	sp	17.1525	17.7225
54	AND	17.7225	17.9225
55	A	17.9225	18.0125
56	BIG	18.0125	18.2025
57	TOY	18.2025	18.2625
58	FROG	18.2625	18.6825
59	FOR	18.6825	19.0125
60	sp	19.0125	19.1325
61	THE	19.1325	19.3125
62	KIDS	19.3125	19.8325
63	sp	19.8325	20.5025
64	SHE	20.5025	20.7025
65	CAN	20.7025	20.9525
66	SCOOP	20.9525	21.3425
67	THESE	21.3425	21.5925
68	sp	21.5925	21.6925
69	THINGS	21.6925	22.1325
70	sp	22.1325	22.5025
71	INTO	22.5025	22.9825
72	THREE	22.9825	23.2925
73	RED	23.2925	23.5125
74	sp	23.5125	23.6525
75	BAGS	23.6525	24.0025
76	sp	24.0025	24.6025
77	AND	24.6025	24.7925
78	WE	24.7925	24.8725
79	WILL	24.8725	25.1025
80	GO	25.1025	25.2725
81	MEET	25.2725	25.4625
82	HER	25.4625	25.8525
83	WEDNESDAY	25.8525	26.7825
84	AT	26.7825	27.0225
85	THE	27.0225	27.0925
86	TRAIN	27.0925	27.4925
87	STATION	27.4925	28.1925
88	sp	28.1925	28.5925
