1	sp	0.0125	0.2525
2	PLEASE	0.2525	0.6925
3	CALL	0.6925	0.9725
4	STELLA	0.9725	1.3725
5	sp	1.3725	1.8225
6	ASK	1.8225	2.1625
7	HER	2.1625	2.2925
8	TO	2.2925	2.4525
9	BRING	2.4525	2.8825
10	THESE	2.8825	3.1025
11	THINGS	3.1025	3.5025
12	WITH	3.5025	3.6525
13	HER	3.6525	3.8525
14	FROM	3.8525	4.1425
15	THE	4.1425	4.2225
16	STORE	4.2225	4.6425
17	sp	4.6425	5.0025
18	SIX	5.0025	5.4225
19	SPOONS	5.4225	5.7425
20	OF	5.7425	5.8825
21	sp	5.8825	5.9525
22	FRESH	5.9525	6.1825
23	SNOW	6.1825	6.5225
24	PEAS	6.5225	6.8925
25	sp	6.8925	7.2925
26	FIVE	7.2925	7.5525
27	sp	7.5525	7.7025
28	THICK	7.7025	7.8925
29	SLABS	7.8925	8.3325
30	OF	8.3325	8.4225
31	sp	8.4225	8.4925
32	BLUE	8.4925	8.6825
33	CHEESE	8.6825	9.0625
34	sp	9.0625	9.3625
35	AND	9.3625	9.5025
36	MAYBE	9.5025	9.8725
37	A	9.8725	9.9325
38	SNACK	9.9325	10.3325
39	FOR	10.3325	10.5125
40	HER	10.5125	10.7025
41	BROTHER	10.7025	11.0525
42	BOB	11.0525	11.4425
43	sp	11.4425	11.9525
44	WE	11.9525	12.1025
45	ALSO	12.1025	12.4325
46	NEED	12.4325	12.6725
47	A	12.6725	12.7225
48	SMALL	12.7225	13.1425
49	PLASTIC	13.1425	13.6125
50	SNAKE	13.6125	13.9825
51	sp	13.9825	14.0025
52	AND	14.0025	14.1825
53	A	14.1825	14.2525
54	BIG	14.2525	14.5125
55	sp	14.5125	14.5425
56	TOY	14.5425	14.7525
57	FROG	14.7525	15.1925
58	sp	15.1925	15.2625
59	FOR	15.2625	15.3825
60	THE	15.3825	15.5025
61	KIDS	15.5025	15.8525
62	sp	15.8525	16.3825
63	SHE	16.3825	16.6325
64	CAN	16.6325	16.7825
65	SCOOP	16.7825	17.2125
66	THESE	17.2125	17.4825
67	THINGS	17.4825	17.8425
68	INTO	17.8425	18.1525
69	THREE	18.1525	18.5625
70	RED	18.5625	18.7625
71	sp	18.7625	18.8025
72	BAGS	18.8025	19.2225
73	sp	19.2225	19.2925
74	AND	19.2925	19.5325
75	WE	19.5325	19.6525
76	WILL	19.6525	19.8125
77	GO	19.8125	19.9825
78	MEET	19.9825	20.2425
79	HER	20.2425	20.4225
80	WEDNESDAY	20.4225	20.9425
81	AT	20.9425	21.1025
82	THE	21.1025	21.1625
83	TRAIN	21.1625	21.4625
84	STATION	21.4625	22.0925
85	sp	22.0925	22.3125
