1	sp	0.0125	0.3625
2	PLEASE	0.3625	0.7425
3	CALL	0.7425	1.0425
4	STELLA	1.0425	1.5925
5	sp	1.5925	1.6825
6	ASK	1.6825	2.0725
7	HER	2.0725	2.3625
8	sp	2.3625	2.4125
9	TO	2.4125	2.5525
10	BRING	2.5525	2.9725
11	sp	2.9725	3.4025
12	THESE	3.4025	3.8125
13	THINGS	3.8125	4.3125
14	WITH	4.3125	4.5125
15	sp	4.5125	4.6325
16	HER	4.6325	4.8425
17	sp	4.8425	4.8925
18	FROM	4.8925	5.2925
19	sp	5.2925	6.0525
20	THE	6.0525	6.2325
21	STORE	6.2325	6.7425
22	sp	6.7425	6.8725
23	SIX	6.8725	7.1725
24	SPOONS	7.1725	7.7325
25	OF	7.7325	7.9525
26	sp	7.9525	8.1225
27	FRESH	8.1225	8.5525
28	sp	8.5525	8.7825
29	SNOW	8.7825	9.3125
30	sp	9.3125	9.4625
31	PEAS	9.4625	9.7525
32	sp	9.7525	10.7125
33	FIVE	10.7125	11.0725
34	sp	11.0725	13.1325
35	THICK	13.1325	13.4425
36	sp	13.4425	14.0025
37	SLABS	14.0025	14.5225
38	OF	14.5225	14.7725
39	sp	14.7725	15.0025
40	BLUE	15.0025	15.3625
41	CHEESE	15.3625	15.7725
42	sp	15.7725	16.3525
43	AND	16.3525	16.6625
44	MAYBE	16.6625	17.1425
45	sp	17.1425	17.5525
46	A	17.5525	17.5825
47	SNACK	17.5825	18.0025
48	sp	18.0025	18.1925
49	FOR	18.1925	18.4125
50	HER	18.4125	18.6925
51	sp	18.6925	18.8325
52	BROTHER	18.8325	19.3225
53	sp	19.3225	19.4125
54	BOB	19.4125	19.7025
55	sp	19.7025	20.3525
56	WE	20.3525	20.6425
57	ALSO	20.6425	21.1325
58	NEED	21.1325	21.7625
59	A	21.7625	21.7925
60	SMALL	21.7925	22.3825
61	sp	22.3825	22.4825
62	PLASTIC	22.4825	23.0425
63	SNAKE	23.0425	23.5225
64	AND	23.5225	23.9125
65	A	23.9125	23.9425
66	BIG	23.9425	24.1425
67	sp	24.1425	24.5725
68	TOY	24.5725	24.9825
69	sp	24.9825	26.1425
70	FROG	26.1425	26.4225
71	sp	26.4225	26.7425
72	FOR	26.7425	26.9625
73	THE	26.9625	27.1425
74	sp	27.1425	27.3425
75	KIDS	27.3425	27.6625
76	sp	27.6625	28.2925
77	SHE	28.2925	28.4925
78	CAN	28.4925	28.8925
79	SCOOP	28.8925	29.4125
80	sp	29.4125	29.5725
81	THESE	29.5725	29.9225
82	THINGS	29.9225	30.2925
83	INTO	30.2925	30.7225
84	THREE	30.7225	31.2025
85	sp	31.2025	31.2425
86	RED	31.2425	31.5625
87	sp	31.5625	31.7225
88	BAGS	31.7225	32.0225
89	sp	32.0225	32.2725
90	AND	32.2725	32.4725
91	WE	32.4725	32.8625
92	WILL	32.8625	33.2225
93	GO	33.2225	33.6425
94	sp	33.6425	34.0825
95	MEET	34.0825	34.3225
96	HER	34.3225	34.6225
97	WEDNESDAY	34.6225	35.2925
98	AT	35.2925	35.4925
99	THE	35.4925	35.5525
100	sp	35.5525	35.7225
101	TRAIN	35.7225	35.9825
102	sp	35.9825	36.0925
103	STATION	36.0925	36.6225
104	sp	36.6225	36.9725
