1	sp	0.0125	0.3925
2	PLEASE	0.3925	0.6825
3	CALL	0.6825	0.9625
4	STELLA	0.9625	1.4425
5	sp	1.4425	2.7525
6	ASK	2.7525	2.9825
7	HER	2.9825	3.1125
8	TO	3.1125	3.2925
9	BRING	3.2925	3.6225
10	THESE	3.6225	3.9325
11	THINGS	3.9325	4.2725
12	sp	4.2725	4.5325
13	WITH	4.5325	5.1625
14	HER	5.1625	5.6325
15	FROM	5.6325	5.9325
16	THE	5.9325	6.0325
17	STORE	6.0325	6.3825
18	sp	6.3825	6.6125
19	SIX	6.6125	6.9025
20	SPOONS	6.9025	7.3025
21	OF	7.3025	7.4125
22	FRESH	7.4125	7.8825
23	sp	7.8825	8.0225
24	SNOW	8.0225	8.5125
25	sp	8.5125	8.6225
26	PEAS	8.6225	9.0625
27	sp	9.0625	9.1425
28	FIVE	9.1425	10.3825
29	THICK	10.3825	10.8525
30	SLABS	10.8525	11.4925
31	OF	11.4925	11.6725
32	BLUE	11.6725	11.9125
33	CHEESE	11.9125	12.3525
34	sp	12.3525	12.5625
35	AND	12.5625	12.7025
36	sp	12.7025	12.7225
37	MAYBE	12.7225	13.1225
38	A	13.1225	13.3625
39	SNACK	13.3625	13.9125
40	sp	13.9125	13.9525
41	FOR	13.9525	14.5125
42	sp	14.5125	14.5725
43	HER	14.5725	14.6525
44	sp	14.6525	14.7825
45	BROTHER	14.7825	15.6525
46	BOB	15.6525	15.9125
47	sp	15.9125	16.5525
48	WE	16.5525	16.6725
49	ALSO	16.6725	16.9625
50	NEED	16.9625	17.1825
51	A	17.1825	17.2125
52	SMALL	17.2125	17.5525
53	PLASTIC	17.5525	17.9625
54	SNAKE	17.9625	18.3525
55	AND	18.3525	18.4925
56	A	18.4925	18.5325
57	BIG	18.5325	18.8325
58	sp	18.8325	19.0025
59	TOY	19.0025	19.2325
60	FROG	19.2325	19.6125
61	FOR	19.6125	19.8925
62	THE	19.8925	19.9825
63	KIDS	19.9825	20.4425
64	sp	20.4425	20.8025
65	SHE	20.8025	20.9825
66	CAN	20.9825	21.1225
67	SCOOP	21.1225	21.6125
68	THESE	21.6125	22.0425
69	THINGS	22.0425	22.3725
70	INTO	22.3725	22.6025
71	THREE	22.6025	22.9725
72	RED	22.9725	23.2125
73	BAGS	23.2125	23.5925
74	sp	23.5925	23.8925
75	AND	23.8925	24.1325
76	WE	24.1325	24.2425
77	WILL	24.2425	24.4325
78	GO	24.4325	24.7725
79	MEET	24.7725	25.0225
80	sp	25.0225	25.1425
81	HER	25.1425	25.2925
82	WEDNESDAY	25.2925	26.0925
83	AT	26.0925	26.3925
84	sp	26.3925	26.4725
85	THE	26.4725	26.6625
86	TRAIN	26.6625	27.3325
87	STATION	27.3325	27.7925
88	sp	27.7925	28.4625
