1	sp	0.0125	0.3625
2	PLEASE	0.3625	0.7225
3	CALL	0.7225	1.0025
4	STELLA	1.0025	1.5225
5	sp	1.5225	2.3825
6	ASK	2.3825	2.6625
7	HER	2.6625	2.8225
8	TO	2.8225	3.0425
9	BRING	3.0425	3.3525
10	THESE	3.3525	3.5925
11	THINGS	3.5925	4.0125
12	WITH	4.0125	4.2825
13	HER	4.2825	4.5125
14	FROM	4.5125	4.8625
15	THE	4.8625	4.9425
16	STORE	4.9425	5.3725
17	sp	5.3725	6.0325
18	SIX	6.0325	6.4725
19	SPOONS	6.4725	6.9625
20	OF	6.9625	7.0725
21	FRESH	7.0725	7.5025
22	SNOW	7.5025	7.8225
23	PEAS	7.8225	8.2925
24	sp	8.2925	9.0525
25	FIVE	9.0525	9.4225
26	sp	9.4225	9.5225
27	THICK	9.5225	9.7625
28	SLABS	9.7625	10.2425
29	OF	10.2425	10.4225
30	sp	10.4225	10.5925
31	BLUE	10.5925	10.8925
32	CHEESE	10.8925	11.4425
33	sp	11.4425	11.9325
34	AND	11.9325	12.1125
35	MAYBE	12.1125	12.7425
36	sp	12.7425	12.7725
37	A	12.7725	12.8625
38	SNACK	12.8625	13.3325
39	FOR	13.3325	13.8125
40	sp	13.8125	14.8225
41	HER	14.8225	14.9925
42	BROTHER	14.9925	15.3425
43	BOB	15.3425	15.7225
44	sp	15.7225	16.1825
45	WE	16.1825	16.3425
46	ALSO	16.3425	16.6725
47	NEED	16.6725	16.9225
48	A	16.9225	16.9825
49	SMALL	16.9825	17.3725
50	PLASTIC	17.3725	18.0325
51	SNAKE	18.0325	18.5825
52	AND	18.5825	18.8925
53	sp	18.8925	18.9625
54	A	18.9625	19.0625
55	BIG	19.0625	19.4625
56	sp	19.4625	19.6625
57	TOY	19.6625	19.9825
58	FROG	19.9825	20.4025
59	sp	20.4025	20.4525
60	FOR	20.4525	20.8925
61	sp	20.8925	21.4225
62	THE	21.4225	21.5925
63	sp	21.5925	22.3425
64	KIDS	22.3425	22.9025
65	sp	22.9025	23.5625
66	SHE	23.5625	23.7325
67	CAN	23.7325	23.9425
68	SCOOP	23.9425	24.3125
69	sp	24.3125	24.4725
70	THESE	24.4725	24.7325
71	THINGS	24.7325	25.2025
72	sp	25.2025	25.2925
73	INTO	25.2925	25.5525
74	THREE	25.5525	25.9125
75	RED	25.9125	26.1825
76	sp	26.1825	26.2425
77	BAGS	26.2425	26.6625
78	sp	26.6625	27.1325
79	AND	27.1325	27.3825
80	WE	27.3825	27.6525
81	WILL	27.6525	27.8425
82	GO	27.8425	28.1925
83	sp	28.1925	28.2525
84	MEET	28.2525	28.6725
85	HER	28.6725	28.9625
86	sp	28.9625	28.9925
87	WEDNESDAY	28.9925	29.6425
88	sp	29.6425	29.6825
89	AT	29.6825	29.8425
90	THE	29.8425	29.9725
91	sp	29.9725	30.0025
92	TRAIN	30.0025	30.2925
93	STATION	30.2925	30.7625
94	sp	30.7625	31.6225
