1	sp	0.0125	0.3725
2	PLEASE	0.3725	0.6925
3	CALL	0.6925	0.9225
4	STELLA	0.9225	1.4725
5	sp	1.4725	1.7725
6	ASK	1.7725	2.0225
7	HER	2.0225	2.1625
8	TO	2.1625	2.3225
9	BRING	2.3225	2.7025
10	THESE	2.7025	2.9725
11	THINGS	2.9725	3.3125
12	WITH	3.3125	3.4725
13	HER	3.4725	3.7625
14	FROM	3.7625	4.0325
15	THE	4.0325	4.1025
16	STORE	4.1025	4.5825
17	sp	4.5825	4.7625
18	SIX	4.7625	5.1725
19	SPOONS	5.1725	5.6425
20	OF	5.6425	5.7625
21	FRESH	5.7625	6.3025
22	sp	6.3025	6.3525
23	SNOW	6.3525	6.8925
24	PEAS	6.8925	7.3525
25	sp	7.3525	7.7025
26	FIVE	7.7025	8.0125
27	sp	8.0125	8.1225
28	THICK	8.1225	8.3625
29	SLABS	8.3625	8.8725
30	OF	8.8725	8.9525
31	BLUE	8.9525	9.2825
32	CHEESE	9.2825	9.7325
33	sp	9.7325	9.7825
34	AND	9.7825	9.9425
35	MAYBE	9.9425	10.3125
36	A	10.3125	10.3525
37	SNACK	10.3525	10.6825
38	FOR	10.6825	10.8425
39	HER	10.8425	11.0125
40	BROTHER	11.0125	11.4025
41	BOB	11.4025	11.7525
42	sp	11.7525	12.1425
43	WE	12.1425	12.2625
44	ALSO	12.2625	12.5525
45	NEED	12.5525	12.8025
46	A	12.8025	12.8325
47	SMALL	12.8325	13.1725
48	PLASTIC	13.1725	13.6525
49	SNAKE	13.6525	14.1325
50	sp	14.1325	14.7825
51	AND	14.7825	15.0325
52	A	15.0325	15.1825
53	BIG	15.1825	15.5925
54	TOY	15.5925	15.7325
55	FROG	15.7325	16.1525
56	FOR	16.1525	16.3925
57	THE	16.3925	16.4625
58	KIDS	16.4625	16.9125
59	sp	16.9125	17.2125
60	SHE	17.2125	17.4525
61	CAN	17.4525	17.8825
62	SCOOP	17.8825	18.5725
63	THESE	18.5725	18.9125
64	THINGS	18.9125	19.3425
65	INTO	19.3425	19.8825
66	sp	19.8825	19.9825
67	THREE	19.9825	20.3925
68	RED	20.3925	20.6525
69	BAGS	20.6525	21.1825
70	sp	21.1825	21.5225
71	AND	21.5225	21.7125
72	WE	21.7125	21.8825
73	WILL	21.8825	22.1425
74	GO	22.1425	22.4025
75	MEET	22.4025	22.7425
76	sp	22.7425	22.8225
77	HER	22.8225	23.1325
78	WEDNESDAY	23.1325	23.8125
79	sp	23.8125	24.1225
80	AT	24.1225	24.2825
81	THE	24.2825	24.3425
82	TRAIN	24.3425	24.7225
83	STATION	24.7225	25.3425
84	sp	25.3425	25.5225
