1	sp	0.0125	0.4425
2	PLEASE	0.4425	0.8325
3	CALL	0.8325	1.0525
4	STELLA	1.0525	1.6425
5	sp	1.6425	2.2225
6	ASK	2.2225	2.5125
7	HER	2.5125	2.6025
8	TO	2.6025	2.7525
9	BRING	2.7525	3.1125
10	THESE	3.1125	3.3225
11	sp	3.3225	3.3825
12	THINGS	3.3825	3.7625
13	WITH	3.7625	3.8725
14	sp	3.8725	3.9125
15	HER	3.9125	4.1125
16	sp	4.1125	4.1525
17	FROM	4.1525	4.3125
18	THE	4.3125	4.3725
19	STORE	4.3725	4.8125
20	sp	4.8125	5.4225
21	SIX	5.4225	5.7625
22	SPOONS	5.7625	6.2325
23	OF	6.2325	6.3125
24	FRESH	6.3125	6.6725
25	SNOW	6.6725	7.0225
26	PEAS	7.0225	7.5225
27	sp	7.5225	7.6425
28	FIVE	7.6425	7.9525
29	sp	7.9525	8.1125
30	THICK	8.1125	8.3225
31	SLABS	8.3225	8.8525
32	sp	8.8525	8.8825
33	OF	8.8825	8.9925
34	sp	8.9925	9.0825
35	BLUE	9.0825	9.2725
36	sp	9.2725	9.3125
37	CHEESE	9.3125	9.8325
38	sp	9.8325	10.2525
39	AND	10.2525	10.4025
40	MAYBE	10.4025	10.6825
41	A	10.6825	10.7325
42	SNACK	10.7325	11.2525
43	FOR	11.2525	11.4125
44	HER	11.4125	11.5025
45	BROTHER	11.5025	11.9425
46	BOB	11.9425	12.2625
47	sp	12.2625	13.0325
48	WE	13.0325	13.1525
49	ALSO	13.1525	13.4925
50	NEED	13.4925	13.6825
51	A	13.6825	13.7125
52	SMALL	13.7125	14.0925
53	sp	14.0925	14.1225
54	PLASTIC	14.1225	14.6025
55	SNAKE	14.6025	14.9925
56	sp	14.9925	15.0725
57	AND	15.0725	15.2225
58	A	15.2225	15.2625
59	BIG	15.2625	15.4525
60	sp	15.4525	15.5725
61	TOY	15.5725	15.8625
62	FROG	15.8625	16.2325
63	sp	16.2325	16.3325
64	FOR	16.3325	16.4725
65	THE	16.4725	16.5825
66	KIDS	16.5825	17.0725
67	sp	17.0725	17.6025
68	SHE	17.6025	17.7425
69	CAN	17.7425	17.8925
70	SCOOP	17.8925	18.3325
71	THESE	18.3325	18.5825
72	sp	18.5825	18.6625
73	THINGS	18.6625	19.0025
74	INTO	19.0025	19.2425
75	sp	19.2425	19.3925
76	THREE	19.3925	19.6025
77	RED	19.6025	19.8625
78	BAGS	19.8625	20.3325
79	sp	20.3325	20.5525
80	AND	20.5525	20.7025
81	WE	20.7025	20.8025
82	WILL	20.8025	20.9425
83	GO	20.9425	21.1425
84	MEET	21.1425	21.4025
85	HER	21.4025	21.5225
86	WEDNESDAY	21.5225	22.0625
87	AT	22.0625	22.2325
88	THE	22.2325	22.2925
89	TRAIN	22.2925	22.5725
90	STATION	22.5725	23.1425
91	sp	23.1425	23.7025
