1	sp	0.0125	0.2725
2	PLEASE	0.2725	0.5825
3	CALL	0.5825	0.8525
4	STELLA	0.8525	1.3525
5	sp	1.3525	1.6725
6	ASK	1.6725	2.0125
7	HER	2.0125	2.1925
8	TO	2.1925	2.3225
9	BRING	2.3225	2.7025
10	THESE	2.7025	2.9625
11	sp	2.9625	2.9925
12	THINGS	2.9925	3.4725
13	sp	3.4725	3.5625
14	WITH	3.5625	3.8125
15	HER	3.8125	4.0725
16	FROM	4.0725	4.4325
17	THE	4.4325	4.5825
18	STORE	4.5825	5.0425
19	sp	5.0425	5.6525
20	SIX	5.6525	6.0225
21	SPOONS	6.0225	6.5325
22	OF	6.5325	6.7125
23	FRESH	6.7125	7.2325
24	sp	7.2325	7.3125
25	SNOW	7.3125	7.6625
26	sp	7.6625	7.7425
27	PEAS	7.7425	8.1225
28	sp	8.1225	8.9625
29	FIVE	8.9625	9.3125
30	THICK	9.3125	9.6825
31	sp	9.6825	9.7725
32	SLABS	9.7725	10.3025
33	sp	10.3025	10.5025
34	OF	10.5025	10.7425
35	sp	10.7425	10.8025
36	BLUE	10.8025	11.0325
37	CHEESE	11.0325	11.4625
38	AND	11.4625	11.7825
39	MAYBE	11.7825	12.3025
40	A	12.3025	12.4025
41	SNACK	12.4025	12.8225
42	FOR	12.8225	13.0825
43	HER	13.0825	13.3425
44	BROTHER	13.3425	13.6825
45	BOB	13.6825	14.0225
46	sp	14.0225	14.6225
47	WE	14.6225	14.7725
48	ALSO	14.7725	15.1525
49	NEED	15.1525	15.4025
50	A	15.4025	15.5325
51	SMALL	15.5325	16.0825
52	sp	16.0825	16.3225
53	PLASTIC	16.3225	16.8325
54	SNAKE	16.8325	17.2125
55	sp	17.2125	17.3225
56	AND	17.3225	17.5725
57	A	17.5725	17.6625
58	BIG	17.6625	17.9225
59	sp	17.9225	17.9725
60	TOY	17.9725	18.3025
61	sp	18.3025	18.8225
62	FROG	18.8225	19.1625
63	sp	19.1625	19.2225
64	FOR	19.2225	19.3825
65	THE	19.3825	19.4725
66	KIDS	19.4725	20.0825
67	sp	20.0825	20.3825
68	SHE	20.3825	20.5625
69	CAN	20.5625	20.9225
70	SCOOP	20.9225	21.4325
71	THESE	21.4325	21.7525
72	THINGS	21.7525	22.1825
73	INTO	22.1825	22.4925
74	THREE	22.4925	22.6125
75	RED	22.6125	23.0625
76	BAGS	23.0625	23.6825
77	sp	23.6825	23.7725
78	AND	23.7725	24.0125
79	WE	24.0125	24.2325
80	sp	24.2325	24.2725
81	WILL	24.2725	24.5425
82	GO	24.5425	24.8425
83	MEET	24.8425	25.1825
84	HER	25.1825	25.3925
85	WEDNESDAY	25.3925	26.1025
86	AT	26.1025	26.2625
87	THE	26.2625	26.3525
88	TRAIN	26.3525	26.7125
89	sp	26.7125	26.7525
90	STATION	26.7525	27.3625
91	sp	27.3625	27.4125
